ID,item_cnt_month
141656,0.003609
141657,-0.003799
141658,0.053086
141659,0.033479
141660,0.039823
141661,0.016343
141662,0.028510
141663,0.000000
141664,0.012768
141665,0.002438
141666,-0.002356
141667,0.020459
141668,0.000000
141669,0.000000
141670,0.000000
141671,0.000000
141672,0.000000
141673,0.006469
141674,0.051346
141675,0.005967
141676,0.009760
141677,-0.003137
141678,0.000000
141679,-0.001933
141680,-0.018310
141681,0.001939
141682,0.018460
141683,0.013303
141684,0.017678
141685,0.059901
141686,0.090870
141687,0.003592
141688,0.061369
141689,0.008822
141690,0.000000
141691,0.000000
141692,0.011485
141693,0.000000
141694,0.000000
141695,0.018045
141696,-0.001508
141697,0.015894
141698,0.000000
141699,0.000000
141700,0.000000
141701,0.000000
141702,0.000000
141703,0.029457
141704,0.001358
141705,0.059276
141706,-0.004568
141707,0.021143
141708,0.000727
141709,0.001939
141710,0.006566
141711,0.000000
141712,0.000000
141713,0.003217
141714,0.000000
141715,0.030795
141716,0.000000
141717,0.000000
141718,0.030249
141719,-0.005117
141720,0.019892
141721,0.002648
141722,0.022025
141723,0.000334
141724,0.002228
141725,0.002228
141726,0.002169
141727,0.000000
141728,-0.005072
141729,0.000341
141730,0.023219
141731,0.004899
141732,-0.004183
141733,0.000000
141734,0.047792
141735,0.008387
141736,0.005110
141737,0.037247
141738,-0.004509
141739,0.000000
141740,0.002146
141741,0.000000
141742,0.023760
141743,0.000000
141744,0.000000
141745,-0.003449
141746,-0.004095
141747,0.011259
141748,0.033920
141749,0.002996
141750,0.005584
141751,-0.002414
141752,0.005784
141753,0.000000
141754,-0.001178
141755,0.001987
141756,0.006366
141757,0.005367
141758,-0.014457
141759,0.003217
141760,0.003667
141761,0.002548
141762,0.000000
141763,0.026380
141764,0.000000
141765,0.000000
141766,0.005812
141767,0.000667
141768,-0.001162
141769,0.000124
141770,0.029594
141771,0.001413
141772,0.005252
141773,0.000149
141774,0.000000
141775,0.000000
141776,0.032211
141777,0.004488
141778,0.009395
141779,-0.001062
141780,0.006310
141781,0.014412
141782,0.013926
141783,0.000000
141784,0.089719
141785,0.027181
141786,0.004480
141787,0.000000
141788,0.000000
141789,0.011568
141790,0.021007
141791,0.004668
141792,0.000000
141793,0.005066
141794,0.000000
141795,0.000000
141796,0.000000
141797,0.005784
141798,0.017758
141799,0.000000
141800,0.000000
141801,0.041637
141802,0.006225
141803,0.000000
141804,0.006575
141805,0.000000
141806,0.005449
141807,0.000000
141808,0.013654
141809,0.056738
141810,0.005402
141811,0.022867
141812,-0.002144
141813,0.003878
141814,0.007173
141815,-0.014259
141816,0.000000
141817,0.000000
141818,0.003611
141819,0.000000
141820,0.049537
141821,0.000000
141822,0.013391
141823,0.067161
141824,0.012395
141825,0.028780
141826,0.000000
141827,0.000000
141828,0.036508
141829,0.000000
141830,0.011905
141831,0.030106
141832,-0.003230
141833,0.003822
141834,0.001649
141835,0.000000
141836,0.000492
141837,0.000000
141838,0.008661
141839,0.019714
141840,0.004454
141841,0.005784
141842,0.000000
141843,0.000000
141844,0.000000
141845,0.000000
141846,0.000000
141847,0.000000
141848,-0.003126
141849,0.000000
141850,0.005915
141851,0.009692
141852,0.000000
141853,0.000000
141854,0.000000
141855,-0.000268
141856,0.012943
141857,-0.006015
141858,0.000000
141859,0.000000
141860,0.000000
141861,0.000000
141862,0.000000
141863,-0.001932
141864,0.000000
141865,0.000000
141866,0.007970
141867,0.000000
141868,0.000000
141869,0.013708
141870,0.000000
141871,-0.001136
141872,0.013828
141873,0.013564
141874,0.007969
141875,0.017157
141876,0.000908
141877,0.016198
141878,-0.002909
141879,0.003592
141880,0.077140
141881,0.000000
141882,0.000343
141883,0.000000
141884,0.072026
141885,0.028495
141886,0.000000
141887,0.000000
141888,0.016403
141889,-0.000048
141890,0.000000
141891,0.011087
141892,-0.003448
141893,-0.013410
141894,0.000791
141895,0.009899
141896,0.000000
141897,0.000000
141898,0.000000
141899,0.000000
141900,0.000000
141901,0.000000
141902,0.000000
141903,0.000000
141904,0.003320
141905,0.003391
141906,-0.004337
141907,0.000000
141908,0.027377
141909,0.026670
141910,0.001939
141911,0.003510
141912,0.019568
141913,0.000000
141914,0.000000
141915,0.011751
141916,0.007757
141917,0.000000
141918,0.000000
141919,0.000000
141920,0.000000
141921,0.000000
141922,0.010504
141923,0.012498
141924,0.004398
141925,0.000248
141926,0.000000
141927,0.038111
141928,0.053726
141929,0.067620
141930,0.005156
141931,0.036066
141932,0.000000
141933,0.000000
141934,0.030141
141935,0.000000
141936,0.000343
141937,0.000000
141938,0.000000
141939,-0.002005
141940,0.027425
141941,0.049665
141942,0.007102
141943,-0.011062
141944,0.000000
141945,-0.000268
141946,0.011371
141947,0.046403
141948,0.003105
141949,0.003427
141950,-0.000755
141951,0.016401
141952,0.104989
141953,0.001987
141954,0.046403
141955,-0.001178
141956,0.039136
141957,0.000000
141958,0.010147
141959,0.021091
141960,0.015420
141961,0.002065
141962,0.040995
141963,0.008028
141964,0.000000
141965,0.006854
141966,0.016174
141967,0.022062
141968,0.000000
141969,-0.006188
141970,-0.000251
141971,0.011610
141972,0.000000
141973,0.008285
141974,0.000000
141975,0.005008
141976,0.000989
141977,0.003324
141978,0.000000
141979,0.003831
141980,0.015267
141981,0.011949
141982,0.002300
141983,-0.029921
141984,-0.005666
141985,0.017994
141986,0.011133
141987,0.001477
141988,0.000752
141989,0.013912
141990,0.019568
141991,0.000000
141992,0.003634
141993,0.005222
141994,0.000000
141995,0.000000
141996,0.000000
141997,0.000000
141998,0.000000
141999,0.000000
142000,0.000000
142001,0.000000
142002,0.000000
142003,0.000000
142004,0.000000
142005,0.000000
142006,0.000000
142007,0.000000
142008,0.000000
142009,0.000000
142010,0.000000
142011,0.000000
142012,0.000000
142013,0.000000
142014,0.000000
142015,0.000000
142016,0.000000
142017,0.000000
142018,0.000000
142019,0.000000
142020,0.000000
142021,0.000000
142022,0.000000
142023,0.000000
142024,0.000000
142025,0.000000
142026,0.000000
142027,0.000000
142028,0.000000
142029,0.000000
142030,0.000000
142031,0.000000
142032,0.000000
142033,0.000000
142034,0.000000
142035,0.000000
142036,0.000000
142037,0.000000
142038,0.000000
142039,0.000000
142040,0.000000
142041,0.000000
142042,0.000000
142043,0.000000
142044,0.000000
142045,0.000000
142046,0.000000
142047,0.000000
142048,0.000000
142049,0.000000
142050,0.000000
142051,0.000000
142052,0.000000
142053,0.000000
142054,0.000000
142055,0.000000
142056,0.000000
142057,0.000000
142058,0.000000
142059,0.000000
142060,0.000000
142061,0.000000
142062,0.000000
142063,0.000000
142064,0.000000
142065,0.000000
142066,0.000000
142067,0.000000
142068,0.000000
142069,0.000000
142070,0.000000
142071,0.000000
142072,0.000000
142073,0.000000
142074,0.000000
142075,0.000000
142076,0.000000
142077,0.000000
142078,0.000000
142079,0.000000
142080,0.000000
142081,0.000000
142082,0.000000
142083,0.000000
142084,0.000000
142085,0.000000
142086,0.000000
142087,0.000000
142088,0.000000
142089,0.000000
142090,0.000000
142091,0.000000
142092,0.000000
142093,0.000000
142094,0.000000
142095,0.000000
142096,0.000000
142097,0.000000
142098,0.000000
142099,0.000000
142100,0.000000
142101,0.000000
142102,0.000000
142103,0.000000
142104,0.000000
142105,0.000000
142106,0.000000
142107,0.000000
142108,0.000000
142109,0.000000
142110,0.000000
142111,0.000000
142112,0.000000
142113,0.000000
142114,0.000000
142115,0.000000
142116,0.000000
142117,0.000000
142118,0.000000
142119,0.000000
142120,0.000000
142121,0.000000
142122,0.000000
142123,0.000000
142124,0.000000
142125,0.000000
142126,0.000000
142127,0.004276
142128,0.000000
142129,0.000000
142130,0.000000
142131,0.000000
142132,0.000000
142133,0.000000
142134,0.000000
142135,0.000000
142136,0.000000
142137,0.000000
142138,0.000000
142139,0.000000
142140,0.000000
142141,0.000000
142142,0.000000
142143,0.000000
142144,0.000000
142145,0.000000
142146,0.000000
142147,0.000000
142148,0.000000
142149,0.000000
142150,0.000000
142151,0.000000
142152,0.000000
142153,0.000000
142154,0.000000
142155,0.000000
142156,0.000000
142157,0.000343
142158,0.006159
142159,0.000000
142160,0.000000
142161,0.000000
142162,0.000000
142163,0.000000
142164,0.000000
142165,0.000000
142166,0.000000
142167,0.000000
142168,0.000000
142169,0.000000
142170,0.000000
142171,0.000000
142172,0.000000
142173,0.000000
142174,0.000000
142175,0.000000
142176,0.000000
142177,0.000000
142178,0.000000
142179,0.000000
142180,0.000000
142181,0.000000
142182,0.000000
142183,0.000000
142184,0.000000
142185,0.000000
142186,0.000000
142187,0.000000
142188,0.000000
142189,0.000000
142190,0.000000
142191,0.000000
142192,0.000000
142193,0.000000
142194,0.000000
142195,0.000000
142196,0.000000
142197,0.000000
142198,0.000000
142199,0.000000
142200,0.000000
142201,0.000000
142202,0.000000
142203,0.000000
142204,0.000000
142205,0.000000
142206,0.000000
142207,0.000000
142208,0.000000
142209,0.000000
142210,0.000000
142211,0.000000
142212,0.000000
142213,0.000000
142214,0.000000
142215,0.000000
142216,0.000000
142217,0.000000
142218,0.000000
142219,0.000000
142220,0.000000
142221,0.000000
142222,0.000000
142223,0.000000
142224,0.000000
142225,0.000000
142226,0.000000
142227,0.000000
142228,0.000000
142229,0.000000
142230,0.000000
142231,0.000000
142232,0.000000
142233,0.000000
142234,0.000000
142235,0.000000
142236,0.000000
142237,0.000000
142238,0.000000
142239,0.000000
142240,0.000000
142241,0.000000
142242,0.000000
142243,0.000000
142244,0.000000
142245,0.000000
142246,0.000000
142247,0.000000
142248,0.000000
142249,0.000000
142250,0.000000
142251,0.000000
142252,0.000000
142253,0.000000
142254,0.000000
142255,0.000000
142256,0.000000
142257,0.000000
142258,0.000000
142259,0.000000
142260,0.000000
142261,0.000000
142262,0.000000
142263,0.000000
142264,0.000000
142265,0.000000
142266,0.000000
142267,0.000000
142268,0.000000
142269,0.000000
142270,0.000000
142271,0.000000
142272,0.000000
142273,0.000000
142274,0.000000
142275,0.000000
142276,0.000000
142277,0.000000
142278,0.000000
142279,0.000000
142280,0.000000
142281,0.000000
142282,0.000000
142283,0.000000
142284,0.000000
142285,0.000000
142286,0.000000
142287,0.000000
142288,0.000000
142289,0.000000
142290,0.000000
142291,0.000000
142292,0.000000
142293,0.000000
142294,0.000000
142295,0.000000
142296,0.000000
142297,0.000000
142298,0.000000
142299,0.000000
142300,0.000000
142301,0.000000
142302,0.000000
142303,0.000000
142304,0.000000
142305,0.000000
142306,0.000000
142307,0.001476
142308,0.005397
142309,0.003143
142310,0.023758
142311,-0.004940
142312,0.000000
142313,0.000000
142314,0.000000
142315,0.000000
142316,0.000000
142317,0.000000
142318,0.000000
142319,0.000000
142320,0.000000
142321,0.000000
142322,0.000000
142323,0.000000
142324,0.000000
142325,0.000000
142326,0.000000
142327,0.000000
142328,0.000000
142329,0.000000
142330,0.000000
142331,0.000000
142332,0.000000
142333,0.000000
142334,0.000000
142335,0.000000
142336,0.000000
142337,0.000000
142338,0.000000
142339,0.000000
142340,0.000000
142341,0.000000
142342,0.000000
142343,0.000000
142344,0.000000
142345,0.000000
142346,0.000000
142347,0.000000
142348,0.000000
142349,0.000000
142350,0.000000
142351,0.000000
142352,0.000000
142353,0.000000
142354,0.000000
142355,0.000000
142356,0.000000
142357,0.000000
142358,0.000000
142359,0.000000
142360,0.000000
142361,0.000000
142362,0.000000
142363,0.000000
142364,0.000000
142365,0.000000
142366,0.000000
142367,0.000000
142368,0.000000
142369,0.000000
142370,0.000000
142371,0.000000
142372,0.000000
142373,0.000000
142374,0.000000
142375,0.000000
142376,0.000000
142377,0.000000
142378,0.000000
142379,0.000000
142380,0.000000
142381,0.000000
142382,0.000000
142383,0.000000
142384,0.000000
142385,0.000000
142386,0.000000
142387,0.000000
142388,0.000000
142389,0.000000
142390,0.000000
142391,0.000000
142392,0.000000
142393,0.000000
142394,0.000000
142395,0.000000
142396,0.000000
142397,0.000000
142398,0.000000
142399,0.000000
142400,0.000000
142401,0.000000
142402,0.000000
142403,0.000000
142404,0.000000
142405,0.000000
142406,0.000000
142407,0.000000
142408,0.000000
142409,0.000000
142410,0.000000
142411,0.000000
142412,0.000000
142413,0.000000
142414,0.000000
142415,0.000000
142416,0.000000
142417,0.000000
142418,0.000000
142419,0.000000
142420,0.000000
142421,0.000000
142422,0.000000
142423,0.000000
142424,0.000000
142425,0.000000
142426,0.000000
142427,0.000000
142428,0.000000
142429,0.000000
142430,0.000000
142431,0.000000
142432,0.000000
142433,0.000000
142434,0.000000
142435,0.000000
142436,0.008367
142437,0.005523
142438,0.000000
142439,0.004966
142440,0.003731
142441,0.004746
142442,0.000761
142443,0.020719
142444,0.091668
142445,0.003510
142446,0.004453
142447,0.000000
142448,0.005226
142449,0.014632
142450,0.025376
142451,-0.008407
142452,0.035627
142453,0.173170
142454,0.009826
142455,0.047204
142456,0.000000
142457,0.000000
142458,0.025618
142459,0.037530
142460,0.005156
142461,0.000000
142462,0.003756
142463,0.000000
142464,0.019494
142465,-0.004027
142466,0.002313
142467,-0.003347
142468,0.011170
142469,0.017233
142470,-0.000333
142471,0.008962
142472,0.008066
142473,0.008771
142474,0.018768
142475,0.009127
142476,0.008568
142477,0.048788
142478,0.064291
142479,-0.002719
142480,0.004587
142481,0.042022
142482,0.012454
142483,0.014187
142484,-0.001341
142485,0.001451
142486,0.000000
142487,0.013373
142488,0.000000
142489,0.003925
142490,0.001939
142491,0.000000
142492,0.000000
142493,0.000000
142494,-0.005012
142495,-0.002690
142496,-0.006246
142497,-0.005331
142498,0.045170
142499,0.000000
142500,0.000000
142501,-0.002455
142502,0.004761
142503,0.000000
142504,-0.017122
142505,0.011751
142506,0.000000
142507,-0.000893
142508,0.003978
142509,0.000000
142510,0.011969
142511,0.003510
142512,0.008672
142513,0.072330
142514,0.008584
142515,0.005841
142516,-0.003819
142517,0.005531
142518,-0.038539
142519,0.013408
142520,-0.000962
142521,0.030866
142522,-0.004007
142523,0.028391
142524,0.000000
142525,0.000000
142526,0.006745
142527,0.000000
142528,-0.019253
142529,0.008066
142530,0.005396
142531,0.000000
142532,0.004345
142533,0.000000
142534,0.000000
142535,0.003592
142536,0.000000
142537,0.000000
142538,-0.014224
142539,0.002175
142540,0.015147
142541,0.000000
142542,-0.001162
142543,0.002515
142544,0.028589
142545,0.011025
142546,0.000104
142547,0.003646
142548,-0.003764
142549,-0.006499
142550,0.017565
142551,0.015946
142552,0.003687
142553,0.000000
142554,0.000000
142555,0.000000
142556,-0.001178
142557,-0.002894
142558,-0.000195
142559,0.030758
142560,0.004789
142561,0.000000
142562,0.001776
142563,0.000000
142564,0.002433
142565,0.001760
142566,0.000000
142567,0.008851
142568,0.006127
142569,0.000343
142570,-0.002567
142571,0.011283
142572,0.004464
142573,0.000436
142574,0.007102
142575,0.006503
142576,0.000000
142577,0.015832
142578,-0.000874
142579,0.010802
142580,0.025869
142581,0.005043
142582,-0.003425
142583,-0.001172
142584,0.007543
142585,0.045958
142586,-0.007327
142587,0.022711
142588,0.000000
142589,0.009761
142590,0.006809
142591,0.000000
142592,0.002331
142593,0.000000
142594,-0.001136
142595,0.000000
142596,-0.000143
142597,0.000826
142598,0.002282
142599,0.002188
142600,0.001310
142601,0.000000
142602,0.000000
142603,0.001502
142604,0.000000
142605,0.000000
142606,0.000000
142607,0.049159
142608,0.002949
142609,-0.003871
142610,-0.000971
142611,-0.001959
142612,-0.003230
142613,0.016509
142614,0.012625
142615,0.000000
142616,0.000000
142617,0.000000
142618,0.000000
142619,0.015616
142620,0.036515
142621,0.000000
142622,0.030324
142623,-0.002259
142624,0.018723
142625,-0.004561
142626,0.011982
142627,-0.000462
142628,-0.001178
142629,-0.018114
142630,0.006613
142631,0.002255
142632,0.000000
142633,0.000000
142634,0.000000
142635,-0.007958
142636,0.001028
142637,0.005784
142638,0.003207
142639,0.000000
142640,0.005415
142641,0.008577
142642,0.000000
142643,0.000000
142644,0.000000
142645,0.000000
142646,0.003592
142647,0.000000
142648,0.000000
142649,0.000000
142650,0.000000
142651,0.000000
142652,0.000000
142653,0.000000
142654,0.000000
142655,0.000000
142656,0.000000
142657,0.000000
142658,0.000000
142659,0.000000
142660,0.009184
142661,0.000000
142662,0.008963
142663,0.000000
142664,0.003878
142665,-0.004244
142666,0.000000
142667,0.000000
142668,0.011293
142669,0.008732
142670,0.000000
142671,-0.000092
142672,0.005136
142673,-0.001915
142674,0.000000
142675,0.000000
142676,0.000000
142677,0.000000
142678,0.001734
142679,0.000000
142680,0.004020
142681,-0.000249
142682,0.000000
142683,0.000000
142684,0.000000
142685,0.000000
142686,0.000000
142687,0.000406
142688,0.000000
142689,0.005474
142690,0.000000
142691,-0.001039
142692,-0.002629
142693,-0.001805
142694,0.000000
142695,-0.002498
142696,0.000000
142697,0.000000
142698,0.056781
142699,0.005424
142700,0.000000
142701,0.002172
142702,0.000000
142703,0.012188
142704,0.022959
142705,0.001846
142706,0.000000
142707,0.032322
142708,0.000267
142709,-0.000816
142710,0.055277
142711,0.013747
142712,0.001971
142713,0.000000
142714,0.000000
142715,0.000000
142716,-0.005769
142717,0.000099
142718,-0.001381
142719,0.006569
142720,0.005869
142721,0.001624
142722,-0.004368
142723,0.059858
142724,0.000685
142725,0.006469
142726,0.018119
142727,0.000345
142728,0.008867
142729,-0.000723
142730,0.000000
142731,-0.000496
142732,-0.005860
142733,-0.004751
142734,0.014464
142735,0.005527
142736,0.011123
142737,0.026997
142738,0.000000
142739,0.000000
142740,0.003111
142741,0.000000
142742,0.005936
142743,-0.002056
142744,-0.001861
142745,0.000457
142746,0.000000
142747,0.012072
142748,0.000000
142749,0.004606
142750,0.000000
142751,-0.020549
142752,0.002860
142753,0.005625
142754,0.000000
142755,-0.001787
142756,0.006726
142757,0.005967
142758,0.012708
142759,-0.011263
142760,0.005646
142761,0.000000
142762,0.000849
142763,0.005784
142764,0.000000
142765,0.013372
142766,-0.000339
142767,-0.001474
142768,0.009011
142769,-0.019953
142770,0.000000
142771,0.032555
142772,0.004004
142773,0.000000
142774,0.013321
142775,-0.003664
142776,0.000000
142777,0.019028
142778,-0.000594
142779,-0.004371
142780,0.002879
142781,0.003206
142782,-0.006200
142783,0.000000
142784,-0.001337
142785,-0.001120
142786,0.009650
142787,0.001183
142788,0.007899
142789,0.000000
142790,0.004164
142791,-0.001162
142792,-0.003943
142793,0.005967
142794,0.000000
142795,0.048600
142796,0.000000
142797,0.004445
142798,0.014100
142799,0.008755
142800,-0.005709
142801,0.000000
142802,0.003054
142803,0.035060
142804,0.000000
142805,0.004961
142806,0.033417
142807,-0.004438
142808,0.059242
142809,0.000000
142810,0.003895
142811,0.033417
142812,0.030629
142813,-0.000733
142814,0.536532
142815,0.074166
142816,0.035060
142817,0.000430
142818,0.084380
142819,0.008282
142820,0.030491
142821,0.000000
142822,0.013421
142823,0.001061
142824,0.005962
142825,0.000000
142826,0.000000
142827,0.037915
142828,0.067633
142829,0.242132
142830,0.030850
142831,0.000000
142832,0.033816
142833,0.057915
142834,-0.001811
142835,-0.002157
142836,-0.000580
142837,0.038095
142838,0.000000
142839,0.000000
142840,0.000000
142841,0.035571
142842,0.087923
142843,0.118839
142844,0.000000
142845,0.000000
142846,0.070127
142847,-0.001612
142848,0.009269
142849,-0.007213
142850,0.002200
142851,0.033417
142852,0.031864
142853,0.004041
142854,0.115481
142855,0.367588
142856,0.145368
142857,0.430968
142858,0.233920
142859,0.401005
142860,0.233920
142861,0.032693
142862,-0.001634
142863,0.001579
142864,0.000000
142865,0.000000
142866,0.129174
142867,-0.001000
142868,0.033417
142869,-0.006474
142870,0.000000
142871,0.000000
142872,-0.000828
142873,0.123055
142874,0.000000
142875,0.000000
142876,0.000000
142877,0.000000
142878,0.163091
142879,0.240489
142880,0.038896
142881,0.105988
142882,0.103930
142883,0.066378
142884,0.149820
142885,0.170504
142886,0.067416
142887,0.002254
142888,-0.012095
142889,0.032122
142890,0.032557
142891,-0.000444
142892,0.102623
142893,-0.002228
142894,0.060926
142895,0.001821
142896,0.003956
142897,0.038256
142898,0.006957
142899,0.037194
142900,-0.004525
142901,0.000000
142902,0.100169
142903,0.000000
142904,-0.002133
142905,0.000000
142906,0.000000
142907,0.072588
142908,0.034671
142909,0.000000
142910,0.100482
142911,0.000000
142912,0.000000
142913,0.000000
142914,0.002205
142915,0.000384
142916,0.000000
142917,0.003463
142918,0.312762
142919,0.000000
142920,-0.000615
142921,0.002838
142922,0.003196
142923,0.070119
142924,-0.000135
142925,-0.001218
142926,0.000000
142927,0.003762
142928,0.000000
142929,0.001642
142930,0.000000
142931,0.034173
142932,0.000000
142933,0.000000
142934,-0.000444
142935,0.000000
142936,0.100251
142937,0.000000
142938,0.067132
142939,0.000000
142940,0.107292
142941,0.092730
142942,0.001130
142943,0.000000
142944,0.000000
142945,0.000000
142946,0.000000
142947,0.001873
142948,0.000000
142949,0.067343
142950,0.000437
142951,0.000000
142952,0.000000
142953,0.000000
142954,0.000758
142955,-0.012345
142956,-0.000615
142957,-0.002730
142958,0.000000
142959,0.078997
142960,0.000000
142961,0.000000
142962,0.000000
142963,0.216202
142964,-0.013058
142965,0.001152
142966,0.070790
142967,0.003923
142968,0.000000
142969,0.028049
142970,0.001642
142971,0.138037
142972,0.000000
142973,-0.007442
142974,-0.001075
142975,0.051026
142976,-0.002393
142977,0.000000
142978,0.002588
142979,0.000653
142980,0.000000
142981,0.016822
142982,-0.000688
142983,0.031889
142984,0.034133
142985,-0.000615
142986,-0.001949
142987,-0.001496
142988,0.000000
142989,0.000000
142990,0.036702
142991,0.171504
142992,0.000000
142993,-0.000241
142994,0.034039
142995,0.006792
142996,0.133668
142997,0.403509
142998,0.012553
142999,0.000000
143000,0.000000
143001,0.000000
143002,0.040916
143003,0.114875
143004,-0.002456
143005,0.000000
143006,0.000000
143007,0.000351
143008,0.077067
143009,-0.000716
143010,0.032331
143011,-0.001334
143012,0.000000
143013,0.000000
143014,-0.001587
143015,0.006814
143016,0.001399
143017,0.004189
143018,0.141458
143019,-0.003060
143020,0.070654
143021,0.000000
143022,0.000000
143023,0.100251
143024,0.002474
143025,0.033360
143026,0.042371
143027,0.035465
143028,-0.000358
143029,0.000000
143030,0.000000
143031,0.079802
143032,0.000086
143033,-0.000583
143034,0.033417
143035,0.000000
143036,-0.005343
143037,0.261939
143038,0.000000
143039,-0.007531
143040,-0.005411
143041,0.000807
143042,0.000000
143043,0.000000
143044,0.000000
143045,0.035875
143046,0.008783
143047,0.041110
143048,0.070657
143049,0.001808
143050,0.000000
143051,0.066834
143052,-0.015611
143053,0.075978
143054,0.001229
143055,0.000000
143056,0.000000
143057,0.000002
143058,-0.001484
143059,0.001611
143060,0.000627
143061,0.002382
143062,0.000000
143063,-0.000124
143064,0.041136
143065,0.060850
143066,-0.000462
143067,0.000000
143068,-0.000615
143069,-0.000894
143070,0.134495
143071,-0.000814
143072,0.001895
143073,0.000000
143074,0.125286
143075,0.000000
143076,-0.001114
143077,-0.004532
143078,0.000245
143079,0.035730
143080,0.000000
143081,0.001642
143082,-0.001177
143083,0.031856
143084,0.029834
143085,0.067891
143086,0.000000
143087,0.099752
143088,0.005439
143089,-0.000585
143090,0.000000
143091,0.033079
143092,-0.001189
143093,-0.000004
143094,0.000000
143095,0.015830
143096,0.136510
143097,0.001789
143098,0.000000
143099,0.000000
143100,0.069561
143101,-0.003914
143102,0.002577
143103,0.001015
143104,-0.001091
143105,-0.000953
143106,-0.001243
143107,0.035071
143108,-0.002367
143109,0.000000
143110,0.000000
143111,0.038149
143112,0.040153
143113,0.068477
143114,0.000000
143115,0.000000
143116,-0.004033
143117,0.000000
143118,0.000363
143119,0.004763
143120,0.000000
143121,-0.000540
143122,0.107663
143123,0.002201
143124,0.072961
143125,0.003314
143126,0.029021
143127,0.000000
143128,0.000000
143129,0.000529
143130,0.000000
143131,0.000000
143132,-0.001699
143133,-0.000227
143134,0.066834
143135,0.033417
143136,-0.004306
143137,-0.002629
143138,-0.001696
143139,0.133083
143140,0.028070
143141,0.002340
143142,0.000000
143143,0.114018
143144,0.002313
143145,-0.004375
143146,0.191763
143147,0.083472
143148,-0.000615
143149,0.061028
143150,0.001642
143151,-0.001465
143152,0.000000
143153,0.032607
143154,0.000000
143155,0.000000
143156,0.001642
143157,0.066834
143158,0.000933
143159,0.100251
143160,0.038572
143161,0.057168
143162,0.001642
143163,0.000000
143164,0.096237
143165,0.000000
143166,0.000000
143167,0.002913
143168,0.000000
143169,-0.006687
143170,0.000000
143171,0.167086
143172,0.000000
143173,0.000000
143174,-0.001157
143175,0.100668
143176,0.100062
143177,0.002842
143178,0.039662
143179,0.001642
143180,0.033417
143181,0.000000
143182,0.033417
143183,0.100251
143184,0.106716
143185,0.077466
143186,0.068855
143187,0.000000
143188,0.000000
143189,0.000942
143190,0.000000
143191,0.035060
143192,0.001225
143193,-0.000810
143194,0.000000
143195,0.033417
143196,0.037676
143197,0.033598
143198,-0.000736
143199,0.033496
143200,0.000000
143201,-0.001114
143202,-0.002153
143203,0.002313
143204,-0.002544
143205,-0.007941
143206,-0.001874
143207,0.003497
143208,0.002809
143209,0.000000
143210,0.000000
143211,0.062458
143212,0.027828
143213,0.132274
143214,-0.003156
143215,0.165271
143216,0.000000
143217,0.000000
143218,0.000000
143219,0.000000
143220,0.011025
143221,0.000000
143222,0.005155
143223,0.001166
143224,-0.001711
143225,0.030868
143226,0.000000
143227,0.000000
143228,0.022803
143229,-0.003212
143230,0.035165
143231,0.040018
143232,0.000239
143233,-0.001430
143234,0.002259
143235,0.056758
143236,-0.003642
143237,0.033420
143238,0.012768
143239,0.035313
143240,-0.001397
143241,-0.009115
143242,0.033417
143243,0.000539
143244,0.034598
143245,0.016198
143246,-0.003839
143247,0.029385
143248,0.000000
143249,0.030370
143250,-0.000615
143251,0.029354
143252,-0.004759
143253,-0.001718
143254,0.027029
143255,0.033417
143256,-0.011543
143257,0.000000
143258,0.067547
143259,0.000818
143260,1.783061
143261,0.024854
143262,0.066834
143263,-0.004872
143264,0.112404
143265,0.000000
143266,0.000000
143267,0.000000
143268,0.000000
143269,0.048124
143270,0.000000
143271,-0.004282
143272,0.002007
143273,0.000255
143274,0.000000
143275,0.000000
143276,-0.001231
143277,-0.001188
143278,-0.000404
143279,0.033417
143280,0.000000
143281,0.000000
143282,-0.000869
143283,-0.001874
143284,0.032549
143285,-0.001355
143286,0.138724
143287,0.033066
143288,0.002313
143289,0.019910
143290,0.039101
143291,0.000000
143292,0.000125
143293,0.000000
143294,0.000224
143295,-0.000527
143296,-0.001114
143297,0.000000
143298,0.000000
143299,0.000000
143300,0.000000
143301,0.037502
143302,0.001240
143303,0.001642
143304,0.015866
143305,0.037743
143306,0.043283
143307,-0.000010
143308,0.000000
143309,-0.000660
143310,0.001808
143311,0.002777
143312,-0.000265
143313,0.000000
143314,0.003863
143315,0.000000
143316,-0.001114
143317,0.071461
143318,0.030526
143319,0.046501
143320,0.145634
143321,0.067281
143322,0.000529
143323,0.170370
143324,0.000000
143325,0.034789
143326,-0.000440
143327,-0.000653
143328,0.001237
143329,0.002071
143330,0.000000
143331,0.037128
143332,0.000282
143333,0.000450
143334,0.000000
143335,0.000191
143336,0.000000
143337,-0.004506
143338,0.031752
143339,0.002165
143340,0.038197
143341,0.000000
143342,0.001529
143343,-0.002761
143344,-0.000120
143345,-0.001114
143346,-0.002665
143347,0.002714
143348,-0.001874
143349,0.095671
143350,0.000000
143351,0.000179
143352,0.316375
143353,0.033243
143354,0.001142
143355,0.000000
143356,0.001418
143357,0.002171
143358,0.000000
143359,-0.002888
143360,0.000806
143361,0.066014
143362,0.033287
143363,0.000000
143364,0.000000
143365,0.001522
143366,0.000401
143367,0.000000
143368,0.000056
143369,0.030507
143370,0.000000
143371,0.000000
143372,0.000000
143373,0.065897
143374,0.000000
